,KIC,group,ifpublish,ifradial,PTamp,PTeamp,PTlw,PTelw,PTfc,PTefc,PTlnK,PTelnK
235,2018537,1.0,1.0,1.0,1.9797,0.1851,0.185,0.06195,156.6472,0.0211,32.08,1.7619999999999998
236,2018537,2.0,1.0,1.0,3.3966,0.26605,0.1295,0.0313,170.5689,0.01245,95.4195,1.9369
237,2018537,3.0,1.0,1.0,3.7107,0.27785,0.1449,0.0321,184.3546,0.01315,103.1151,1.9258
238,2018537,4.0,1.0,1.0,3.6681,0.2123,0.3459,0.0665,198.1569,0.0248,51.2156,1.7269
239,2018537,5.0,1.0,1.0,1.8375,0.2215,0.48700000000000004,0.22235,212.262,0.06845,7.6848,1.2521
240,2021216,0.0,1.0,1.0,1.1589,0.17625,0.0913,0.0544,148.6338,0.0166,12.0283,2.2527
241,2021216,1.0,1.0,1.0,1.8336,0.18365,0.1249,0.03775,162.8071,0.01685,34.3758,1.8578
242,2021216,2.0,1.0,1.0,3.3357,0.3343,0.0778,0.0213,177.2045,0.009000000000000001,116.55,2.0326
243,2021216,3.0,1.0,1.0,3.2123,0.25535,0.1352,0.03155,191.5306,0.01325,95.2707,1.8867
244,2021216,4.0,1.0,1.0,2.0751,0.1985,0.3073,0.10965,205.9833,0.036000000000000004,16.2693,1.5669
245,2140446,1.0,1.0,1.0,1.1565,0.16495,0.2716,0.12145,40.6501,0.04215,2.6778,1.2467
246,2140446,2.0,1.0,1.0,1.7582,0.1667,0.2746,0.09165,45.9816,0.0302,8.0614,1.3764
247,2140446,3.0,1.0,1.0,2.6210000000000004,0.2123,0.1345,0.03255,51.513000000000005,0.01365,36.1942,1.7995
248,2140446,4.0,1.0,1.0,3.8007,0.3031,0.1189,0.02725,57.2233,0.0111,50.2783,1.8916
249,2140446,5.0,1.0,1.0,3.2845,0.2473,0.1477,0.03315,62.8606,0.01345,39.1007,1.8212
250,2140446,6.0,1.0,1.0,2.4305,0.182,0.3794,0.08265,68.6726,0.03305,7.3621,1.31
251,2140446,8.0,1.0,1.0,1.348,0.17235,0.3161,0.1198,80.0948,0.0467,3.4694,1.2206
252,2141255,0.0,1.0,1.0,1.2642,0.18635,0.5075,0.2289,103.1113,0.09215,4.0289,1.2143
253,2141255,1.0,1.0,1.0,1.9502,0.17055,0.2663,0.0897,115.0178,0.02885,20.0106,1.6512
254,2141255,2.0,1.0,1.0,2.4872,0.1671,0.4476,0.0987,126.9717,0.0373,23.3407,1.4895
255,2141255,3.0,1.0,1.0,3.3951,0.2214,0.2089,0.0452,139.3675,0.0168,63.9478,1.8539
256,2141255,4.0,1.0,1.0,4.2085,0.24405,0.2622,0.0485,151.6591,0.01835,71.3544,1.8391
257,2141255,5.0,1.0,1.0,2.8059,0.191,0.3704,0.09335,164.1274,0.0294,23.6461,1.6077
258,2141932,0.0,1.0,1.0,0.695,0.2123,0.0268,0.03395,11.8694,0.00925,5.3356,1.6474
259,2141932,2.0,1.0,1.0,1.2637,0.17505,0.0883,0.03835,20.8308,0.01625,9.4852,1.3659999999999999
260,2141932,4.0,1.0,1.0,2.3832,0.2172,0.2386,0.04415,26.7924,0.02655,1.4738,1.2227
261,2141932,5.0,1.0,1.0,2.1881,0.21055,0.2314,0.0472,29.8736,0.0267,1.8123,1.2276
262,2141932,6.0,1.0,0.0,1.4938,0.1833,0.2041,0.0573,32.5436,0.0312,2.727,0.9901
263,2155869,1.0,1.0,1.0,1.5555,0.1644,0.5125,0.13355,67.1053,0.0665,3.8160000000000003,1.1904
264,2155869,2.0,1.0,1.0,2.1609,0.17835,0.2132,0.06895,74.8487,0.02045,20.1126,1.6579
265,2155869,3.0,1.0,1.0,2.9264,0.20705,0.1943,0.04685,82.788,0.01655,38.083,1.8086
266,2155869,4.0,1.0,1.0,3.1456,0.20015,0.259,0.05645,90.9457,0.0199,32.3032,1.7083
267,2155869,5.0,1.0,1.0,3.6593,0.22765,0.2214,0.04465,99.0013,0.0169,45.3504,1.8012
268,2155869,6.0,1.0,1.0,2.6018,0.1848,0.5163,0.11655,107.2318,0.04115,7.747999999999999,1.2819999999999998
269,2155869,7.0,1.0,1.0,2.3835,0.18095,0.6256,0.0906,115.5792,0.05645,1.3011,1.2754
270,2155869,9.0,1.0,0.0,1.0995,0.19495,0.4076,0.18165,131.6321,0.09485,2.7533,1.0676
271,2156155,2.0,1.0,1.0,1.9006,0.16415,0.2632,0.08175,85.7864,0.0271,15.3139,1.5339
272,2156155,3.0,1.0,1.0,2.4818,0.18125,0.2162,0.0541,94.6607,0.0193,32.481,1.7625
273,2156155,4.0,1.0,1.0,3.3689999999999998,0.21545,0.2141,0.045,103.9637,0.0169,49.1883,1.8148
274,2156155,5.0,1.0,1.0,4.0238,0.29235,0.1412,0.02865,113.2583,0.01215,89.2409,1.9108
275,2156155,6.0,1.0,1.0,3.608,0.2099,0.3331,0.0688,122.5108,0.0234,30.4937,1.6796
276,2156155,7.0,1.0,1.0,2.4514,0.17735,0.4137,0.10255,131.9496,0.0359,16.3877,1.3807
277,2157059,2.0,1.0,1.0,0.6768,0.1913,0.1366,0.09825,15.0123,0.05185,1.075,0.992
278,2157059,3.0,1.0,1.0,1.0068,0.18705,0.1243,0.0794,17.838,0.03915,3.8569,1.1769
279,2157059,4.0,1.0,1.0,1.8455,0.20075,0.1209,0.04385,20.6326,0.01625,9.5874,1.3309
280,2157059,5.0,1.0,1.0,4.238,0.38885,0.105,0.03025,23.662,0.0114,17.5864,1.6546
281,2157059,6.0,1.0,1.0,1.4778,0.17925,0.1436,0.0561,26.5953,0.02135,5.0109,1.1515
282,2157059,8.0,1.0,0.0,1.0175,0.1825,0.165,0.0741,33.0713,0.0297,1.9297,1.1420000000000001
283,2159864,3.0,1.0,1.0,2.8418,0.2025,0.293,0.0734,63.6427,0.0252,17.3132,1.5475
284,2159864,4.0,1.0,1.0,3.1492,0.2248,0.2098,0.04745,70.5495,0.01965,33.6988,1.7893
285,2159864,5.0,1.0,1.0,4.3791,0.26005,0.33399999999999996,0.07025,77.5471,0.02385,20.3006,1.5385
286,2159864,6.0,1.0,1.0,3.6036,0.24655,0.2138,0.04685,84.4561,0.01825,32.2523,1.7325
287,2159864,7.0,1.0,0.0,2.6239,0.1967,0.5382,0.07605,91.7152,0.0509,2.1749,1.2841
288,2160901,1.0,1.0,1.0,1.0306,0.17775,0.0847,0.0683,46.1903,0.01655,5.0898,1.6569999999999998
289,2160901,2.0,1.0,1.0,1.8255,0.18985,0.1169,0.03975,51.5623,0.0149,22.4239,1.7662
290,2160901,3.0,1.0,1.0,2.9444,0.2427,0.1315,0.03275,57.295,0.0134,36.9302,1.8444
291,2160901,4.0,1.0,1.0,3.0567,0.2091,0.2474,0.0576,62.901,0.02125,18.8298,1.5479
292,2160901,5.0,1.0,1.0,2.8017,0.2019,0.3356,0.07945,68.6199,0.028999999999999998,11.5969,1.304
293,2160901,6.0,1.0,1.0,2.1096,0.1886,0.4218,0.07715,74.4246,0.0469,3.497,1.2374
294,2161409,0.0,1.0,1.0,0.8640000000000001,0.18355,0.20800000000000002,0.2052,70.8496,0.0522,2.6487,1.2232
295,2161409,1.0,1.0,1.0,1.0404,0.16275,0.1667,0.08955,78.9964,0.03295,7.0936,1.5785
296,2161409,2.0,1.0,1.0,2.0134,0.1734,0.2076,0.06185,87.3144,0.0227,19.8194,1.6271
297,2161409,3.0,1.0,1.0,3.3089999999999997,0.29035,0.1106,0.0308,95.9795,0.0114,58.8804,1.9065
298,2161409,4.0,1.0,1.0,3.1009,0.2198,0.2065,0.0473,104.4981,0.01825,41.4997,1.7846
299,2161409,5.0,1.0,1.0,2.2345,0.1851,0.5334,0.13075,113.1488,0.05095,6.5336,1.2316
300,2161409,6.0,1.0,1.0,1.2163,0.18625,0.3079,0.1607,122.054,0.0529,4.6034,1.2875
301,2161831,0.0,1.0,1.0,1.2601,0.1901,0.3994,0.24125,103.3959,0.05715,4.596,1.3309
302,2161831,1.0,1.0,1.0,1.5643,0.161,0.2866,0.09985,115.3314,0.03575,15.3471,1.5799
303,2161831,2.0,1.0,1.0,2.1558,0.1732,0.2044,0.05315,127.5005,0.02105,38.1321,1.7609
304,2161831,3.0,1.0,1.0,4.246,0.31785,0.1319,0.02745,139.9267,0.01165,134.9628,2.0491
305,2161831,4.0,1.0,1.0,3.8882,0.2627,0.1799,0.0393,152.2775,0.0145,81.8881,1.8819
306,2161831,5.0,1.0,1.0,2.2752,0.1811,0.2365,0.06125,164.81400000000002,0.02415,31.3097,1.7268
307,2164379,1.0,1.0,1.0,1.5741,0.1616,0.223,0.0852,95.2526,0.0274,12.85,1.5869
308,2164379,2.0,1.0,1.0,2.4842,0.1773,0.2401,0.0544,105.1708,0.02165,39.797,1.7325
309,2164379,3.0,1.0,1.0,4.0972,0.2625,0.1892,0.0373,115.5091,0.01455,79.1135,1.8659
310,2164379,4.0,1.0,1.0,4.5664,0.3049,0.1633,0.0313,125.7173,0.0131,98.4959,1.9173
311,2164379,5.0,1.0,1.0,2.7183,0.18595,0.3369,0.0876,136.0497,0.02735,21.9842,1.5992
312,2164379,6.0,1.0,1.0,2.1053,0.19065,0.7527,0.1289,146.4777,0.0923,3.8833,1.1336
313,2164379,7.0,1.0,0.0,1.328,0.22395,0.5971,0.2183,157.1447,0.1378,2.6006,1.0567
314,2165198,0.0,1.0,1.0,1.452,0.1545,0.149,0.04945,71.1987,0.0208,19.0616,1.7182
315,2165198,1.0,1.0,1.0,2.1507,0.18675,0.1346,0.03735,78.7732,0.01475,38.073,1.8009
316,2165198,2.0,1.0,1.0,3.3664,0.27455,0.1148,0.0258,86.5428,0.0114,72.9803,1.8923
317,2165198,3.0,1.0,1.0,2.9160000000000004,0.2008,0.2082,0.04775,94.234,0.0178,34.6289,1.7726
318,2165198,4.0,1.0,1.0,2.3805,0.1754,0.2762,0.07275,102.1143,0.02505,18.9301,1.5345
319,2165894,0.0,1.0,0.0,0.6379,0.17615,0.0524,0.0644,29.6285,0.0197,3.9557,1.4996
320,2165894,1.0,1.0,1.0,0.8532,0.1798,0.2282,0.1364,41.0935,0.0566,2.802,1.0964
321,2165894,2.0,1.0,1.0,1.5459,0.19415,0.0872,0.037000000000000005,46.5932,0.01385,14.4314,1.7807
322,2165894,3.0,1.0,1.0,3.0226,0.28135,0.1081,0.0292,52.2479,0.0121,39.7463,1.8563
323,2165894,4.0,1.0,1.0,3.2689999999999997,0.23875,0.2021,0.04775,57.9848,0.01855,23.7767,1.6302
324,2165894,5.0,1.0,1.0,2.8888,0.2232,0.1897,0.0472,63.7227,0.01825,23.397,1.6213
325,2165894,6.0,1.0,1.0,2.2662,0.19265,0.3398,0.09345,69.6694,0.03335,6.5649,1.2953
326,2165894,8.0,1.0,0.0,0.6968,0.19235,0.1394,0.16285,81.1135,0.04515,1.6540000000000001,1.1394
327,2166223,0.0,1.0,0.0,0.5296,0.2067,0.1646,0.21100000000000002,34.248000000000005,0.13905,1.158,1.043
328,2166223,2.0,1.0,1.0,0.7311,0.20905,0.2784,0.1854,46.8449,0.11375,1.5396,0.9227
329,2166223,3.0,1.0,1.0,1.6345,0.23085,0.2391,0.1676,53.1379,0.04315,5.6207,1.3314
330,2166223,4.0,1.0,1.0,2.3545,0.18905,0.2146,0.05565,59.2533,0.0223,20.8635,1.6219
331,2166223,5.0,1.0,1.0,4.033,0.3285,0.1322,0.03075,65.7577,0.0127,51.5352,1.8747
332,2166223,6.0,1.0,1.0,2.9942,0.2118,0.2442,0.0551,72.208,0.0218,23.6202,1.6012
333,2166223,7.0,1.0,1.0,3.215,0.2167,0.3019,0.06945,78.7212,0.02505,17.7514,1.4707
334,2166223,8.0,1.0,1.0,2.3232,0.20015,0.3605,0.1098,85.3481,0.034,6.7329,1.2941
335,2283532,1.0,1.0,1.0,1.1578,0.17025,0.217,0.1045,26.4256,0.0323,2.4195,1.3527
336,2283532,2.0,1.0,1.0,1.5356,0.1584,0.146,0.04875,30.5237,0.0193,12.2809,1.494
337,2283532,3.0,1.0,1.0,2.5914,0.2503,0.0875,0.0246,34.7333,0.01005,36.5457,1.9018
338,2283532,4.0,1.0,1.0,3.3373,0.23695,0.1707,0.0401,39.055,0.0153,22.7718,1.6621
339,2283532,5.0,1.0,1.0,2.6017,0.21025,0.1522,0.0414,43.4036,0.01495,18.91,1.6273
340,2283532,7.0,1.0,0.0,1.2635,0.16325,0.2957,0.08015,51.9857,0.0471,1.765,1.2521
341,2283721,0.0,1.0,1.0,0.7245,0.16445,0.1423,0.1409,56.6002,0.037000000000000005,4.0723,1.3022
342,2283721,1.0,1.0,1.0,1.6127,0.163,0.1905,0.0719,63.9926,0.02235,14.4058,1.5806
343,2283721,2.0,1.0,1.0,3.3176,0.31845,0.0809,0.0223,71.6382,0.00885,80.0082,1.9505
344,2283721,3.0,1.0,1.0,4.8677,0.3652,0.1228,0.025,79.4408,0.01085,92.2137,1.9648
345,2283721,4.0,1.0,1.0,3.8461,0.21595,0.2918,0.05325,87.1681,0.0207,36.1922,1.7419
346,2283721,5.0,1.0,1.0,2.4238,0.1805,0.5234,0.1105,95.2248,0.0437,6.006,1.2631
347,2285827,0.0,1.0,1.0,0.9369,0.1906,0.2913,0.2473,123.8279,0.06265,4.2226,1.2442
348,2285827,1.0,1.0,1.0,1.4383,0.1719,0.3726,0.15075,136.5726,0.05425,8.6074,1.4222
349,2285827,2.0,1.0,1.0,2.492,0.1973,0.16,0.036000000000000004,149.5703,0.0169,60.4882,1.7825
350,2285827,3.0,1.0,1.0,4.3476,0.303,0.1558,0.032,162.8785,0.01295,112.6054,1.9509999999999998
351,2285827,4.0,1.0,1.0,4.1411,0.2691,0.1942,0.03815,176.0333,0.01525,97.398,1.8754
352,2285827,5.0,1.0,1.0,2.6466,0.18899999999999997,0.3184,0.07865,189.4494,0.0283,27.521,1.6653
353,2285827,6.0,1.0,1.0,2.2472,0.21275,0.8991,0.1941,202.9993,0.0982,2.9077,1.1369
354,2301349,1.0,1.0,1.0,1.3445,0.1703,0.348,0.13255,51.9805,0.04775,2.5692,1.2194
355,2301349,2.0,1.0,1.0,2.3082,0.1815,0.179,0.04745,58.1605,0.0179,24.6079,1.7137
356,2301349,3.0,1.0,1.0,3.5961,0.3268,0.0873,0.0215,64.6088,0.00925,74.4897,1.9394
357,2301349,4.0,1.0,1.0,3.5538,0.2431,0.1695,0.03505,70.9299,0.01445,44.1218,1.7862
358,2301349,5.0,1.0,1.0,2.4561,0.1745,0.2571,0.0582,77.4499,0.02315,20.9108,1.5227
359,2303101,0.0,1.0,1.0,1.2764,0.2147,0.5743,0.3343,128.4614,0.11875,2.9863,1.1635
360,2303101,1.0,1.0,1.0,1.7009,0.172,0.1587,0.05425,141.8087,0.01995,24.9322,1.8952
361,2303101,2.0,1.0,1.0,2.9889,0.20955,0.2838,0.0871,155.4305,0.02225,18.8474,1.8234
362,2303101,3.0,1.0,1.0,4.611000000000001,0.35685,0.1227,0.0258,169.1794,0.01105,152.8174,2.1007
363,2303101,4.0,1.0,1.0,3.3855,0.2158,0.2494,0.0499,182.8611,0.0202,68.899,1.7825
364,2303101,5.0,1.0,1.0,2.1059,0.18415,0.3583,0.10465,196.8262,0.03885,18.5632,1.4903
365,2303200,0.0,1.0,1.0,0.6681,0.26665,0.0116,0.0131,35.0164,0.00475,9.1032,2.474
366,2303200,1.0,1.0,1.0,1.1564,0.1612,0.2007,0.10505,40.6125,0.03165,5.8129,1.3978
367,2303200,2.0,1.0,1.0,2.2119,0.1948,0.1195,0.03215,45.9245,0.01345,34.0656,1.8019
368,2303200,3.0,1.0,1.0,3.3641,0.2529,0.1379,0.03105,51.6252,0.01265,43.3299,1.8613
369,2303200,4.0,1.0,1.0,3.5001,0.2399,0.1778,0.03815,57.2124,0.01495,34.6055,1.8072
370,2303200,5.0,1.0,1.0,2.4109,0.1787,0.3293,0.0828,63.012,0.02895,10.0401,1.3099
371,2303414,0.0,1.0,1.0,0.4948,0.19275,0.1781,0.18245,45.1505,0.0777,1.173,1.0356
372,2303414,1.0,1.0,1.0,0.7823,0.2264,0.0674,0.14325,51.2784,0.0354,4.4646,1.5567
373,2303414,2.0,1.0,1.0,1.8376,0.16765,0.1584,0.04785,57.2494,0.01855,19.5579,1.6649
374,2303414,3.0,1.0,1.0,3.0792,0.32795,0.0686,0.01985,63.5737,0.0083,68.8373,1.9418
375,2303414,4.0,1.0,1.0,2.9415,0.2069,0.2141,0.0535,69.7827,0.01795,23.5389,1.6955
376,2305407,0.0,1.0,1.0,1.4829,0.21605,0.6873,0.31335,122.195,0.10295,1.136,1.1392
377,2305407,1.0,1.0,1.0,1.9217,0.1897,0.8353,0.2089,134.84799999999998,0.0915,3.7146,1.1779
378,2305407,2.0,1.0,1.0,1.8144,0.1652,0.272,0.07775,147.5,0.03215,22.2959,1.6245
379,2305407,3.0,1.0,1.0,2.6919,0.18715,0.2837,0.06725,160.6342,0.0245,38.6196,1.7174
380,2305407,4.0,1.0,1.0,3.1412,0.20835,0.2297,0.0477,173.6552,0.01975,65.4924,1.7791
381,2305407,5.0,1.0,1.0,2.6704,0.18215,0.3165,0.06945,186.7527,0.02875,37.2606,1.6464
382,2305407,6.0,1.0,1.0,2.9449,0.2037,0.8079,0.1729,199.9533,0.0656,9.7966,1.2002
383,2305407,7.0,1.0,1.0,1.3926,0.25225,0.5695,0.3229,213.5043,0.1032,2.3004,1.0767
384,2305479,0.0,1.0,1.0,1.0511,0.1606,0.0663,0.0352,61.1047,0.01285,12.2645,2.1191
385,2305479,1.0,1.0,1.0,2.5382,0.2281,0.1023,0.02765,68.2038,0.0114,48.2928,1.88
386,2305479,2.0,1.0,1.0,4.437,0.3567,0.1106,0.0237,75.6744,0.01025,88.1149,1.9543
387,2305479,3.0,1.0,1.0,4.6901,0.3469,0.1318,0.0274,83.0574,0.0113,77.1128,1.9231
388,2305479,4.0,1.0,1.0,3.3508,0.1988,0.3167,0.06575,90.5477,0.0231,23.5667,1.5882
389,2305479,5.0,1.0,1.0,2.2039,0.1782,0.5127,0.10885,98.1663,0.04915,5.2294,1.2872
390,2305987,1.0,1.0,0.0,0.8761,0.1815,0.2107,0.14025,33.7847,0.0504,2.4582,1.0981
391,2305987,2.0,1.0,1.0,1.3982,0.18435,0.3879,0.09085,39.2492,0.0675,1.4959,1.0859
392,2305987,3.0,1.0,1.0,2.2166,0.20785,0.1366,0.04105,44.5302,0.01595,20.5253,1.7202
393,2305987,4.0,1.0,1.0,2.5449,0.20625,0.2078,0.05865,49.9972,0.02115,15.4582,1.5058
394,2305987,5.0,1.0,1.0,3.6253,0.3326,0.1057,0.028999999999999998,55.481,0.0112,40.8318,1.9069999999999998
395,2305987,6.0,1.0,1.0,3.0173,0.21595,0.4474,0.0521,60.9422,0.04135,1.2643,1.3124
396,2305987,7.0,1.0,0.0,1.6921,0.17715,0.3046,0.09575,66.8213,0.0391,6.0225,1.2249
397,2305992,0.0,1.0,0.0,0.5795,0.20965,0.2926,0.2699,64.6828,0.12325,1.2377,0.9593
398,2305992,1.0,1.0,1.0,1.4881,0.17125,0.1462,0.07395,73.5143,0.0188,15.3346,1.6986
399,2305992,2.0,1.0,1.0,1.8978,0.1631,0.2375,0.0751,81.9631,0.0246,18.4696,1.5847
400,2305992,3.0,1.0,1.0,3.1978,0.22815,0.1694,0.03645,90.801,0.01455,57.2203,1.8388
401,2305992,4.0,1.0,1.0,5.5886,0.36445,0.163,0.0297,99.6932,0.01255,95.086,1.9428
402,2305992,5.0,1.0,1.0,4.4611,0.24875,0.2653,0.04445,108.5184,0.01825,56.9493,1.7782
403,2305992,6.0,1.0,1.0,3.1441,0.1886,0.5137,0.1065,117.6038,0.03685,15.4247,1.382
404,2307683,0.0,1.0,1.0,0.5219,0.1754,0.1309,0.11915,26.283,0.0468,1.6009,1.0226
405,2307683,1.0,1.0,1.0,0.7444,0.1608,0.1314,0.10715,30.4606,0.03035,2.9642,1.2044
406,2307683,2.0,1.0,1.0,1.59,0.17435,0.098,0.0341,34.4729,0.01405,19.0018,1.6619
407,2307683,3.0,1.0,1.0,2.9531,0.26,0.1016,0.0263,38.8625,0.0107,33.8645,1.8394
408,2307683,4.0,1.0,1.0,2.9076,0.2119,0.1907,0.0487,43.1097,0.01715,15.9624,1.5464
409,2307683,5.0,1.0,1.0,2.0884,0.1883,0.1476,0.049,47.4852,0.0159,13.0059,1.5556
410,2309720,1.0,1.0,1.0,1.272,0.18715,0.3923,0.21655,127.5779,0.0612,4.6127,1.3158
411,2309720,2.0,1.0,1.0,2.4688,0.19215,0.1693,0.0404,140.0038,0.0171,55.6073,1.7815
412,2309720,3.0,1.0,1.0,3.1398,0.23925,0.14800000000000002,0.0343,152.3867,0.01385,82.3259,1.8698
413,2309720,4.0,1.0,1.0,2.7975,0.2013,0.2178,0.05385,164.7819,0.0191,43.1195,1.7956
414,2422073,0.0,1.0,0.0,0.5948,0.161,0.0562,0.07255,16.4318,0.0214,2.8348,1.2839
415,2422073,2.0,1.0,1.0,1.5613,0.1768,0.1015,0.04075,22.5727,0.0138,11.6888,1.5390000000000001
416,2422073,3.0,1.0,1.0,2.6856,0.31215,0.0572,0.0182,25.7887,0.0076,36.2847,1.8725
417,2422073,4.0,1.0,1.0,2.8126,0.25035,0.1015,0.02815,29.0182,0.01105,22.9839,1.7745
418,2422073,5.0,1.0,1.0,1.8679,0.1759,0.1937,0.0575,32.3081,0.02255,6.4349,1.2686
419,2422558,0.0,1.0,0.0,0.6171,0.17145,0.042,0.05825,67.2166,0.015,4.3887,1.6844
420,2422558,1.0,1.0,0.0,0.7170000000000001,0.16185,0.0922,0.08755,75.8473,0.0247,4.6787,1.5519999999999998
421,2422558,3.0,1.0,1.0,2.2124,0.1877,0.1498,0.0407,95.0881,0.01575,37.9402,1.8354
422,2422558,4.0,1.0,1.0,3.6319,0.2411,0.1829,0.0379,104.4733,0.0149,64.5202,1.8559999999999999
423,2422558,5.0,1.0,1.0,3.6213,0.23565,0.2068,0.04455,113.7552,0.01625,50.6109,1.8313
424,2422558,6.0,1.0,1.0,3.4645,0.2038,0.3179,0.06315,123.0878,0.0231,34.105,1.6796
425,2422558,7.0,1.0,1.0,2.0769,0.18515,0.6805,0.12335,132.6641,0.071,1.0328,1.2113
426,2422558,8.0,1.0,1.0,1.5728,0.2026,0.6437,0.1494,142.0717,0.08835,2.6711,1.1827
427,2422635,0.0,1.0,0.0,0.9704,0.19695,0.4764,0.2299,68.3048,0.1028,1.6107,1.0535
428,2422635,1.0,1.0,1.0,1.5062,0.1914,0.4701,0.20965,77.68,0.05495,3.1643,1.2405
429,2422635,2.0,1.0,1.0,2.2114,0.1757,0.405,0.1247,86.6648,0.03495,12.1057,1.3708
430,2422635,3.0,1.0,1.0,3.3594,0.22085,0.2034,0.0436,95.8421,0.01615,54.1806,1.8366
431,2422635,4.0,1.0,1.0,4.3816,0.3148,0.1388,0.0283,105.2613,0.01175,98.4218,1.9256
432,2422635,5.0,1.0,1.0,4.6712,0.2783,0.2164,0.03885,114.6041,0.01575,71.2147,1.8495
433,2422635,6.0,1.0,1.0,3.4394,0.1984,0.5507,0.1153,124.0643,0.036000000000000004,14.2935,1.3909
434,2422635,7.0,1.0,1.0,2.56,0.18055,0.5907,0.12575,133.7147,0.0492,9.5408,1.256
435,2422635,8.0,1.0,0.0,1.4331,0.20525,0.4614,0.21585,142.5804,0.0716,2.2573,1.1895
436,2424822,0.0,1.0,1.0,0.6339,0.16445,0.0883,0.08215,66.4971,0.0288,3.8548,1.4441
437,2424822,1.0,1.0,1.0,1.3926,0.1592,0.132,0.0519,74.1857,0.0184,18.9455,1.7677
438,2424822,2.0,1.0,1.0,2.3107,0.19685,0.1303,0.03305,81.9981,0.01405,47.0547,1.8248
439,2424822,3.0,1.0,1.0,3.1577,0.27135,0.1031,0.0253,90.1296,0.0106,77.6683,1.9175
440,2424822,4.0,1.0,1.0,3.88,0.26845,0.1648,0.0325,98.1379,0.0135,68.2595,1.8544
441,2424822,5.0,1.0,1.0,2.4031,0.1738,0.3053,0.0785,106.2699,0.0272,18.96,1.4951
442,2424822,6.0,1.0,1.0,1.7884,0.17815,0.599,0.10515,114.4943,0.0788,1.3321,1.1793
443,2424955,0.0,1.0,1.0,0.7338,0.15775,0.0876,0.0749,38.4588,0.02105,5.4291,1.5208
444,2424955,1.0,1.0,1.0,1.6902,0.1684,0.1314,0.04385,43.4527,0.01625,18.5191,1.6643
445,2424955,2.0,1.0,1.0,3.1019,0.23655,0.1408,0.0333,48.8581,0.01315,34.7111,1.8246
446,2424955,3.0,1.0,1.0,3.5409,0.2622,0.1422,0.0303,54.2109,0.01275,41.4908,1.7954
447,2424955,4.0,1.0,1.0,2.6395,0.18615,0.3365,0.075,59.5994,0.02845,9.4718,1.3349
448,2424955,5.0,1.0,0.0,2.0566,0.1732,0.4092,0.0687,64.5899,0.04225,1.7133,1.3030000000000002
449,2425375,2.0,1.0,1.0,0.8608,0.16545,0.1462,0.0999,31.2931,0.0327,3.1171,1.2307
450,2425375,3.0,1.0,1.0,1.6686,0.1712,0.1486,0.05235,35.3749,0.01925,12.1498,1.5143
451,2425375,4.0,1.0,1.0,2.4603,0.2421,0.0937,0.0259,39.7866,0.01135,34.0477,1.7601
452,2425375,5.0,1.0,1.0,3.0,0.2354,0.1553,0.03855,44.1493,0.0154,22.7505,1.6483
453,2425375,6.0,1.0,1.0,2.2612,0.19055,0.2291,0.06795,48.5993,0.02375,9.7517,1.3002
454,2435987,2.0,1.0,1.0,0.9334,0.16265,0.0615,0.040999999999999995,29.6111,0.0127,9.51,1.81
455,2435987,3.0,1.0,1.0,1.6499,0.21175,0.0562,0.0202,33.561,0.00905,29.1715,1.8569
456,2435987,4.0,1.0,1.0,2.4543,0.26225,0.0705,0.02195,37.813,0.0091,38.084,1.9003
457,2435987,5.0,1.0,1.0,2.3883,0.20255,0.1369,0.03915,41.9802,0.01435,19.6037,1.7433
458,2435987,6.0,1.0,1.0,1.4824,0.1701,0.2958,0.07445,46.3323,0.0398,1.0605,1.1389
459,2435987,7.0,1.0,1.0,0.8088,0.1779,0.2083,0.11645,50.6669,0.0457,1.0961,1.0486
460,2442382,0.0,1.0,1.0,1.4221,0.19555,0.4452,0.22075,168.3643,0.0695,6.4849,1.3667
461,2442382,1.0,1.0,1.0,2.0492,0.1862,0.3507,0.11435,184.0364,0.03675,18.1915,1.5659
462,2442382,2.0,1.0,1.0,2.6415,0.20285,0.2307,0.0585,200.1383,0.0218,44.2358,1.7690000000000001
463,2442382,3.0,1.0,1.0,3.9006,0.33025,0.1069,0.0263,216.3542,0.01085,131.304,2.0441
464,2442382,4.0,1.0,1.0,3.6811,0.324,0.1017,0.025,232.4513,0.0109,118.8775,2.0124
465,2442382,5.0,1.0,1.0,2.0887,0.2286,0.4221,0.17125,248.7917,0.05075,12.4118,1.3988
466,2442483,1.0,1.0,1.0,0.9411,0.19285,0.4232,0.2312,67.3525,0.0865,1.3193,1.0596
467,2442483,2.0,1.0,1.0,1.4517,0.18225,0.5752,0.17800000000000002,76.3557,0.0742,1.3911,1.1907
468,2442483,3.0,1.0,1.0,2.2988,0.17715,0.6443,0.1287,85.1869,0.0553,3.7541,1.2723
469,2442483,4.0,1.0,1.0,3.8548,0.2883,0.1342,0.0286,94.5043,0.01205,87.9432,1.9294
470,2442483,5.0,1.0,1.0,4.5528,0.2833,0.1914,0.0347,103.67299999999999,0.0144,79.4033,1.8719999999999999
471,2442483,6.0,1.0,1.0,2.6934,0.17535,0.3678,0.083,113.0215,0.02925,20.8074,1.5137
472,2442483,7.0,1.0,1.0,1.5363,0.17695,0.3818,0.15595,122.5534,0.04745,6.2457,1.3175
473,2443573,0.0,1.0,0.0,0.7032,0.1771,0.0562,0.08115,27.7684,0.0166,3.5134,1.4585
